Nom,Prix,Description,Isbn,Photo,Editeur,Auteur
Power: Les 48 lois du pouvoir,27.9,"""Le pouvoir… on le désire, on le craint, on s’en protège…

« Le sentiment de n’avoir aucun pouvoir sur les gens et les événements est difficilement supportable : l’impuissance rend malheureux. Personne ne réclame moins de pouvoir, tout le monde en veut davantage. »

Amoral, intelligent, impitoyable et captivant, cet ouvrage colossal condense 3 000 ans d’histoire du pouvoir en 48 lois. Véritable manuel de la manipulation, il analyse la quintessence de cette sagesse millénaire, tirée de la vie des plus illustres stratèges (Sun Zi, Clausewitz), hommes d’État (Louis XIV, Bismarck, Talleyrand), courtisans (Castiglione, Gracián), séducteurs (Ninon de Lenclos, Casanova) et escrocs de l’histoire.

Certaines lois reposent sur la prudence (loi no 1 : Ne surpassez jamais le maître), d’autres demandent de la dissimulation (loi no 7 : Laissez le travail aux autres, mais recueillez-en les lauriers), d’autres encore une absence totale de compassion (loi no 15 : Écrasez complètement l’ennemi). Toutes ces lois trouveront des applications dans votre vie de tous les jours… Car, soyez en certain : le monde est une immense cour où se trament toutes sortes d’intrigues. Au lieu de nier l’évidence, tâchez d’exceller dans la course au pouvoir.



Des extraits, des vidéos, des interviews de Robert Greene sur son site www.robertgreene.fr

Manuel """"Brosse à reluire""""

""""POWER est un manuel cynique et pragmatique qui vous aide à coiffer vos rivaux.""""

L'EXPRESS

Délicieusement cynique et amoral

""""Ce livre passe en revue les lois qui régissent la quête du pouvoir depuis la nuit des temps. Impérissable.""""

MANAGEMENT""",978-2848992549,https://m.media-amazon.com/images/I/61wOju-qXiL._SY522_.jpg,ALISIO (15 avril 2009),Robert Greene
Une rupture goût framboise,17.12,"Tu as donné ton cœur à cette personne, mais elle te l’a brisé.
Résultat: tu te retrouves dans une situation insoutenable, ou tu penses être condamné à une vie de malheur et de solitude.
Tu te dis qu’une vie sans l’autre n’a pas d'intérêt…
Tu as du mal à manger, à respirer, à sourire…
Tu n’as pas un seul instant de répit car tout te rappelle l’autre personne…
Bref, tu as besoin d’aide.

“Une rupture goût framboise” est là pour t’aider à surmonter cette douloureuse rupture.

À l’intérieur tu retrouveras:",979-8863364568,https://m.media-amazon.com/images/I/41KWgBYtCGL._SY522_.jpg,Independently published (5 octobre 2023),Capucine Marc
101 endroits où faire l’amour pour casser la routine: Mettez des frissons et de l’aventure dans votre vie sexuelle,10.63,"Vous voulez renforcer votre amour ?
Raviver la flamme ?
Ou simplement ajouter un peu de piquant à votre vie intime ?
Ce livre est fait pour vous !

Ouvrez la porte à l'imprévu et laissez-vous guider par ""101 endroits où faire l'amour pour casser la routine"". Dans ce livre audacieux, chaque page est une escale dans un lieu loin de votre chambre à coucher !

De nouvelles aventures excitantes pour lesquelles vous et votre partenaire serez guidés pour les évaluer : de l'excitation au confort, en passant par les préliminaires jusqu'à l'apogée de plaisir. Partagez vos impressions, notez les avantages et les défis relevés, et décidez si vous souhaitez revivre l'expérience.",,https://m.media-amazon.com/images/I/51FXBXS-5jL._SY522_.jpg,Independently published (5 janvier 2024),Ines Chapman
Le créateur de souvenirs - Édition couples: 101 activités pour des moments inoubliables ensemble,19.6,"Redécouvrez la magie de l'amour ! ""Le créateur de souvenirs - Édition couples"" vous guide dans un voyage d'inoubliables souvenirs !
La routine met-elle à l'épreuve votre relation ? Avez-vous besoin d'une étincelle d'amour innovante ? Découvrez la solution ici!
• 101 aventures pour les couples : des soirées romantiques aux défis amusants, un monde d'expériences pour raviver votre lien.
• Partagez les émotions : racontez-vous et créez un précieux compte-rendu de vos aventures ensemble.
• Immortalisez l'amour en photos : ajoutez des photos à chaque expérience, obtenant ainsi un album de souvenirs tangibles à la fin.",,https://m.media-amazon.com/images/I/61bJbtv0r2L._SY522_.jpg,Independently published (15 janvier 2024),MMemories Editore
Trop intelligent pour être heureux ? L'adulte surdoué,23.9,"?Et si l'extrême intelligence créait une sensibilité exacerbée ? Et si elle pouvait aussi fragiliser et parfois faire souffrir ? Être surdoué est une richesse. Mais c'est aussi une différence qui peut susciter un sentiment de décalage, une impression de ne jamais être vraiment à sa place. Comment savoir si l'on est surdoué ? Comment alors mieux réussir sa vie ? Comment aller au bout de ses ressources ? Ce livre permet de mieux comprendre et de réapprivoiser sa personnalité. Pour se sentir mieux avec soi et avec les autres, pour se réaliser enfin. Ancienne attachée des Hôpitaux de Paris et de Marseille, Jeanne Siaud-Facchin est psychologue praticienne. Spécialiste reconnue des surdoués, elle est notamment l'auteur de L'Enfant surdoué, le livre de référence sur ce sujet. Elle a également créé Cogito'Z, premiers centres français de diagnostic et de prise en charge des troubles des apprentissages scolaires.",978-2738120878,https://m.media-amazon.com/images/I/81vkda1roiL._SY522_.jpg,Odile Jacob (13 mars 2008),Jeanne Siaud-Facchin
Récupère ton ex,11.13,"Une vie sans cette personne n’a pas le moindre intérêt pour toi, et tu n’as qu’une seule chose en tête: la retrouver.

Problème: si tu te retrouves face à ces mots, c’est que tout ce que tu as tenté jusqu’ici n’a pas fonctionné.
Et c’est normal, tu n’as fait que des erreurs et des actions contre productives qui ont poussé ton ex vers la sortie plutôt que dans tes bras.

Et tu sais pourquoi tu as fait tout ça ?

Car tes émotions ont pris le dessus sur ta raison.
Tu crois que cette personne ne t’aime plus, tu crois que lui envoyer ce joli petit message va la faire craquer, tu crois qu’elle va t’oublier si tu l'ignores…

Bref, tu crois tout un tas de choses fausses, qui te poussent à agir de la mauvaise manière, et si ça continue, tu risques de rester célibataire.
Et c’est tout le but de ce livre: te raisonner et t’apprendre à agir de la bonne façon afin que ton ex reconsidère l’idée de se mettre avec toi.

Récupérer ton ex est un choix noble et courageux, et à travers ce livre, tu vas apprendre à faire une reconquête dans les règles de l’art, où l’issue ne pourra qu'être positive:

Soit tu réussiras à redonner une chance à cette histoire qui compte tant à tes yeux.
Soit tu ne réussiras pas, et ce sera la preuve qu’il n’y a pas un problème de communication, de bonheur ou d'épanouissement, mais un problème de compatibilité, et tu pourras tourner la page en ayant la conscience tranquille, car tu seras allé au bout des choses.

Et c’est finalement ça le plus important:",979-8872745600,https://m.media-amazon.com/images/I/41Tp0a6fRvL._SY522_.jpg,Independently published (23 décembre 2023),Marc Daxx
"Aïe, mes aïeux !",22.5,"Liens transgénérationnels, secrets de famille, syndrome d'anniversaire, transmissions des traumatismes et pratique du génosociogramme.
Anne Ancelin Schutzenberger livre dans cet ouvrage, à travers son analyse clinique et sa pratique professionnelle de près d'une vingtaine d'années, une «thérapie transgénérationnelle psychogénéalogique contextuelle».En langage courant, ceci signifie que nous sommes un maillon dans la chaîne des générations et que nous avons parfois, curieusement, à «payer les dettes» du passé de nos aïeux. C'est une sorte de «loyauté invisible» qui nous pousse à répéter, que nous le voulions ou non, que nous le sachions ou pas, des situations agréables ou des événements douloureux. Nous sommes moins libres que nous le croyons, mais nous avons la possibilité de reconquérir notre liberté et de sortir du destin répétitif de notre histoire, en comprenant les liens complexes qui se sont tissés dans notre famille.Ce livre passionnant et truffé d'exemples s'inscrit parmi les toutes récentes recherches en psychothérapie intégrative. Il met particulièrement en évidence les liens transgénérationnels, le syndrome d'anniversaire, le non-dit-secret et sa transformation en un «impensé dévastateur».",978-2220067100,https://m.media-amazon.com/images/I/81dnx+K6oyL._SY522_.jpg,Desclée De Brouwer; 16e édition (13 mai 2015),Anne Ancelin-Schutzenberger
Le grand livre des thérapies cognitives et comportementales,22.9,""" Le livre le plus important dans le domaine des thérapies cognitives et comportementales. "" Association britannique des TCC
Voici un livre phénomène : il a déjà aidé plus d'un million de lecteurs à surmonter leur souffrance émotionnelle. Il les a rendus plus heureux, plus sereins, plus confiants. Il est d'ailleurs recommandé par le ministère de la Santé britannique.
Basé sur les thérapies cognitives et comportementales (TCC), il propose une autothérapie extrêmement efficace pour vaincre dépression, anxiété, attaques de panique, colère, culpabilité, honte, faible estime de soi, mais aussi troubles du comportement alimentaire, addictions et problèmes relationnels.
Si ces troubles vous empoisonnent la vie, vous devez lire ce livre qui intègre les dernières recherches scientifiques mais surtout l'expérience des auteurs.",978-2365494687,https://m.media-amazon.com/images/I/61gBh05GrQL._SY522_.jpg,Thierry Souccar (18 février 2021),Dennis Greenberger
40 séances d'hypnose - Scripts professionnels d'hypnose thérapeutique,17.08,"Le guide quotidien de l'apprenti hypnothérapeute. Conçu pour inspirer votre pratique de l'hypnothérapie, vous découvrirez dans ce livre des scripts complets : des textes d'inductions hypnotiques (phrases, métaphores) ; le déroulé des protocoles d'hypnose (25 à 60mn chaque) ; des astuces de pratique (thérapie professionnelle). En Hypnose Ericksonienne comme en Hypnose Humaniste, si vous cherchez des exemples de séances d'hypnose qui ont fait leurs preuves : ce livre est pour vous ! 40 textes de séances d'hypnose. Les scripts originaux des séances à succès de YouTube, par les pionniers de l'Hypnose en France, remaniés pour être utilisés avec vos patients et accompagnés de conseils de pratique, sur les thèmes principaux de la thérapie. « Connectez-vous à la magie du changement ». Avec les séances d’hypnose à télécharger.",978-2916149448,https://m.media-amazon.com/images/I/71HKlCCfeqL._SY522_.jpg,IFHE (13 novembre 2023),Olivier Lockert
Femmes qui courent avec les loups,10.4,"Chaque femme porte en elle une force naturelle, instinctive, riche de dons créateurs et d'un savoir immémorial. Mais la société et la culture ont trop souvent muselé cette « Femme sauvage », afin de la faire entrer dans le moule réducteur des rôles assignés. Psychanalyste et conteuse, fascinée par les mythes et les légendes, auteur également du Jardinier de l'éden, Clarissa Pinkola Estés nous propose de retrouver cette part enfouie, pleine de vitalité et de générosité, vibrante, donneuse de vie. A travers des « fouilles psycho-archéologiques » des ruines de l'inconscient féminin, en faisant appel aux traditions et aux représentations les plus diverses, de la Vierge Marie à Vénus, de Barbe-Bleue à la petite marchande d'allumettes, elle ouvre la route et démontre qu'il ne tient qu'à chacune de retrouver en elle la Femme sauvage.
Best-seller aux Etats-Unis, ce livre exceptionnel est destiné à faire date dans l'évolution contemporaine de l'identité féminine.",978-2253147855,https://m.media-amazon.com/images/I/91MAdXqhX6L._SY522_.jpg,Le Livre de Poche (17 octobre 2001),Clarissa Pinkola Estés
